uid,sid,,,
1624,8882,,,
444,4663,,,
1852,8861,,,
1792,1322,,,
2020,8883,,,
2020,8884,,,
218,4701,,,
2020,8850,,,
2020,8850,,,
1047,8885,,,
932,1853,,,
932,1853,,,
932,1853,,,
1500,3,,,
635,8886,,,
919,1525,,,
985,697,,,
218,8821,,,
218,3455,,,
114,1107,,,
122,1784,,,
1047,8888,,,
444,3308,,,
46,164,,,
122,3975,,,
1435,435,,,
201,638,,,
1500,2268,,,
1500,5547,,,
635,1476,,,
635,1476,,,
919,459,,,
1047,1328,,,
2027,8891,,,
607,8892,,,
218,4063,,,
1026,6962,,,
1624,8896,,,
201,2293,,,
2028,8897,,,
46,164,,,
122,8898,,,
201,8899,,,
201,842,,,
122,426,,,
201,2114,,,
635,8901,,,
569,85,,,
1738,1489,,,
14,1858,,,
12,2894,,,
122,924,,,
122,866,,,
444,505,,,
1435,435,,,
218,8904,,,
218,3535,,,
218,5266,,,
1624,7258,,,
1624,7258,,,
201,8905,,,
201,842,,,
635,5281,,,
218,3535,,,
218,8906,,,
218,8906,,,
218,3496,,,
1985,8907,,,
1624,7258,,,
218,3252,,,
218,6554,,,
1047,8908,,,
1885,828,,,
217,1867,,,
218,8681,,,
77,248,,,
635,8909,,,
1724,16,,,
197,128,,,
1689,512,,,
444,505,,,
2029,1264,,,
201,4383,,,
218,8910,,,
2030,8911,,,
218,6550,,,
218,8912,,,
1624,8913,,,
201,842,,,
77,162,,,
77,162,,,
77,162,,,
2031,2785,,,
635,5281,,,
1170,8916,,,
1026,1562,,,
1026,6605,,,
1852,8917,,,
2032,48,,,
218,4701,,,
218,3496,,,
218,4593,,,
201,2099,,,
2033,1631,,,
197,128,,,
1852,8923,,,
1995,3880,,,
218,1225,,,
201,356,,,
635,5281,,,
635,5281,,,
635,5281,,,
218,4891,,,
1874,710,,,
1874,710,,,
1874,710,,,
1624,8924,,,
2034,136,,,
635,5281,,,
2035,8925,,,
201,5149,,,
635,5281,,,
1624,8927,,,
201,842,,,
635,5281,,,
635,5281,,,
635,5281,,,
971,8928,,,
218,4763,,,
218,4805,,,
218,5024,,,
971,8928,,,
1689,8930,,,
635,8931,,,
218,5701,,,
2036,6317,,,
1783,8933,,,
1922,8934,,,
218,8935,,,
1852,8936,,,
1500,6891,,,
218,6848,,,
1744,8937,,,
919,5952,,,
197,128,,,
16,8938,,,
919,8203,,,
218,4257,,,
218,8939,,,
1852,8940,,,
218,8941,,,
2037,1311,,,
77,217,,,
1493,8943,,,
444,8944,,,
218,8945,,,
218,3455,,,
919,8946,,,
919,7508,,,
218,4063,,,
218,5861,,,
46,291,,,
919,4496,,,
16,1028,,,
218,8948,,,
77,184,,,
1026,4580,,,
1026,4580,,,
1026,7091,,,
201,1017,,,
218,3240,,,
218,8951,,,
2038,1234,,,
569,85,,,
919,8954,,,
218,8955,,,
218,8626,,,
218,5266,,,
218,8956,,,
2039,8958,,,
593,1958,,,
1624,8870,,,
1624,8959,,,
2040,138,,,
46,1522,,,
201,8960,,,
218,8948,,,
2041,7402,,,
1026,4580,,,
444,505,,,
1624,8962,,,
1500,8159,,,
77,8963,,,
218,578,,,
122,557,,,
122,356,,,
122,356,,,
122,356,,,
122,356,,,
122,356,,,
122,356,,,
122,356,,,
635,3037,,,
201,1825,,,
218,6802,,,
218,4949,,,
122,8964,,,
2042,384,,,
201,8965,,,
2036,5281,,,
47,8966,,,
218,8967,,,
201,6958,,,
77,918,,,
77,1721,,,
1852,8969,,,
2025,8877,,,
2025,8877,,,
77,8970,,,
1624,8972,,,
1624,8973,,,
77,1345,,,
77,140,,,
2046,8974,,,
77,1345,,,
77,8975,,,
635,8976,,,
201,828,,,
201,828,,,
201,828,,,
444,505,,,
77,1871,,,
77,1871,,,
77,8668,,,
77,1872,,,
77,1871,,,
2047,8977,,,
122,8978,,,
77,184,,,
2048,557,,,
218,3713,,,
1852,8979,,,
2049,7568,,,
2050,697,,,
77,640,,,
2051,217,,,
1852,5628,,,
1792,3709,,,
2052,2394,,,
444,505,,,
1792,8818,,,
1500,8159,,,
444,505,,,
1500,8670,,,
155,8982,,,
155,8983,,,
217,8984,,,
122,356,,,
635,5281,,,
2052,2394,,,
1279,8986,,,
444,1023,,,
1852,8987,,,
919,7079,,,
122,4918,,,
218,8988,,,
218,4901,,,
218,3252,,,
218,4257,,,
218,8681,,,
1500,5547,,,
919,8990,,,
2053,485,,,
218,578,,,
218,5566,,,
122,2976,,,
122,2902,,,
218,3736,,,
122,6714,,,
1279,8991,,,
1500,8369,,,
122,8994,,,
122,3628,,,
1500,8230,,,
2054,8995,,,
122,1913,,,
155,579,,,
2055,8996,,,
1279,8997,,,
1026,8554,,,
444,8998,,,
77,8999,,,
77,696,,,
201,2114,,,
155,7097,,,
1500,8369,,,
1500,8369,,,
1026,5858,,,
155,1286,,,
77,8999,,,
444,2428,,,
77,9000,,,
77,9000,,,
218,3650,,,
218,2947,,,
1852,9001,,,
1500,8369,,,
2056,449,,,
218,3381,,,
201,3083,,,
155,1009,,,
1500,9002,,,
122,1478,,,
155,1190,,,
919,9006,,,
218,4770,,,
749,64,,,
749,64,,,
201,5608,,,
155,579,,,
155,579,,,
122,9008,,,
201,557,,,
201,557,,,
201,557,,,
155,9010,,,
1218,9012,,,
299,9013,,,
218,5249,,,
197,269,,,
662,3095,,,
218,3654,,,
122,6220,,,
1985,9014,,,
201,9015,,,
1500,8272,,,
2027,8891,,,
1624,9018,,,
201,9020,,,
1047,6388,,,
1047,9021,,,
1047,9022,,,
1047,9023,,,
662,435,,,
1435,435,,,
1435,435,,,
201,9025,,,
122,9026,,,
218,9027,,,
1624,8882,,,
218,9031,,,
218,8733,,,
299,235,,,
1624,9032,,,
662,9033,,,
218,4701,,,
1047,6431,,,
662,9035,,,
218,3836,,,
662,2114,,,
662,2114,,,
662,862,,,
1500,8542,,,
1500,9036,,,
1047,5281,,,
2057,1941,,,
122,5150,,,
201,3181,,,
122,426,,,
1170,6257,,,
1500,8837,,,
46,128,,,
218,4537,,,
122,9038,,,
1047,6317,,,
1047,6317,,,
1047,6317,,,
1047,6317,,,
1047,6317,,,
1500,8542,,,
1624,9040,,,
1047,5281,,,
299,9013,,,
662,9041,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
1047,5281,,,
218,9042,,,
662,3455,,,
122,983,,,
122,983,,,
122,983,,,
122,827,,,
122,9043,,,
1026,1562,,,
1026,1562,,,
122,827,,,
1047,5281,,,
122,356,,,
122,5437,,,
218,3836,,,
122,983,,,
1047,5281,,,
1047,9048,,,
662,453,,,
122,828,,,
218,2310,,,
122,426,,,
1500,8159,,,
218,3417,,,
218,9049,,,
122,9050,,,
122,9051,,,
662,435,,,
218,4477,,,
218,8848,,,
444,9053,,,
444,9053,,,
444,9053,,,
218,8935,,,
218,578,,,
218,9054,,,
218,8988,,,
1026,9055,,,
155,579,,,
155,7097,,,
155,9056,,,
155,9056,,,
1026,9057,,,
2058,9058,,,
218,3650,,,
1500,6269,,,
1500,6269,,,
2059,4749,,,
2060,6838,,,
218,3836,,,
2061,9059,,,
2062,9060,,,
2062,9060,,,
12,9061,,,
2063,2201,,,
201,3917,,,
2064,9062,,,
127,986,,,
122,7946,,,
46,416,,,
46,416,,,
2065,1941,,,
1500,8369,,,
2066,697,,,
1500,8159,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
971,9064,,,
1852,9065,,,
1170,5632,,,
2067,1614,,,
1624,9066,,,
218,578,,,
1142,9067,,,
218,3716,,,
2068,9068,,,
2069,9069,,,
77,184,,,
77,184,,,
77,184,,,
218,4104,,,
201,1939,,,
201,9070,,,
218,8681,,,
218,9071,,,
218,5446,,,
218,5446,,,
218,7116,,,
201,2114,,,
201,2114,,,
919,8154,,,
1026,6291,,,
201,1792,,,
1047,6388,,,
218,3252,,,
122,9072,,,
122,9073,,,
1624,9074,,,
1170,8460,,,
1026,8554,,,
47,128,,,
218,9077,,,
444,2983,,,
1624,9080,,,
2073,4749,,,
444,1304,,,
77,9082,,,
77,1672,,,
77,1672,,,
1500,8369,,,
1025,356,,,
122,3880,,,
1884,5512,,,
52,138,,,
77,491,,,
1026,5858,,,
2067,1614,,,
1852,9083,,,
1209,9084,,,
201,5436,,,
1218,2779,,,
2074,9085,,,
201,4007,,,
2075,136,,,
1884,5512,,,
2027,8891,,,
1500,9086,,,
721,136,,,
1982,5512,,,
52,1063,,,
1364,9087,,,
77,589,,,
2076,136,,,
2077,6327,,,
2078,1892,,,
218,9089,,,
218,4229,,,
218,3716,,,
2079,6751,,,
1500,7977,,,
830,1552,,,
218,3716,,,
1790,9090,,,
1768,5625,,,
1170,8371,,,
1170,8371,,,
1026,9091,,,
122,3898,,,
122,918,,,
201,5650,,,
218,3535,,,
218,2947,,,
1026,6585,,,
1763,9093,,,
218,3697,,,
218,3491,,,
1500,5547,,,
122,9094,,,
1790,337,,,
1369,9095,,,
201,1124,,,
2080,6047,,,
2080,6047,,,
1279,9096,,,
1279,9096,,,
919,3796,,,
1026,4580,,,
971,9098,,,
122,9100,,,
1769,2670,,,
1170,9101,,,
1790,6233,,,
122,3597,,,
2081,3745,,,
2081,3745,,,
2081,3745,,,
46,128,,,
16,1772,,,
635,9102,,,
635,5281,,,
122,983,,,
1945,9103,,,
1011,505,,,
218,6134,,,
218,3509,,,
201,1294,,,
201,9104,,,
218,2947,,,
299,366,,,
218,3697,,,
218,6188,,,
218,3153,,,
1301,5376,,,
155,451,,,
971,3709,,,
2082,9106,,,
971,9107,,,
2084,5174,,,
2084,5174,,,
218,2310,,,
985,697,,,
2075,136,,,
2085,9109,,,
46,128,,,
2086,484,,,
299,9110,,,
299,9110,,,
299,9110,,,
299,9110,,,
218,3509,,,
218,2947,,,
218,2947,,,
1209,9112,,,
1624,7421,,,
2087,9113,,,
2087,9114,,,
2087,3393,,,
218,4229,,,
1209,9115,,,
1209,345,,,
46,128,,,
77,217,,,
77,9116,,,
77,9116,,,
77,9116,,,
77,9116,,,
1209,345,,,
1209,9117,,,
2088,282,,,
919,7357,,,
77,217,,,
155,9118,,,
155,9119,,,
155,3032,,,
1209,345,,,
1624,9122,,,
77,184,,,
155,579,,,
155,579,,,
218,9124,,,
1209,9125,,,
1209,9126,,,
1209,9127,,,
201,9128,,,
1768,8991,,,
46,128,,,
1769,9129,,,
201,4094,,,
201,4533,,,
1209,11,,,
919,9130,,,
1170,6143,,,
1852,6394,,,
1209,7464,,,
201,9132,,,
1724,8617,,,
1724,375,,,
1624,6766,,,
218,6188,,,
1209,9133,,,
1209,9133,,,
2089,7266,,,
1026,6557,,,
1209,345,,,
1209,345,,,
299,9110,,,
1624,9134,,,
218,4257,,,
1209,345,,,
1209,345,,,
2090,9135,,,
1209,7464,,,
1209,6233,,,
201,1691,,,
1209,9136,,,
1209,7556,,,
218,3715,,,
1624,9137,,,
122,9138,,,
1624,9139,,,
218,6848,,,
122,4581,,,
1500,8742,,,
218,6848,,,
1209,9140,,,
2091,345,,,
1209,6233,,,
122,9141,,,
218,2310,,,
1601,9142,,,
919,9143,,,
1209,7568,,,
1790,7492,,,
201,557,,,
1502,7252,,,
299,9110,,,
1209,9144,,,
77,184,,,
1209,7462,,,
2092,9145,,,
444,9147,,,
2093,2392,,,
971,9148,,,
77,3046,,,
46,397,,,
1209,345,,,
2094,9150,,,
201,9151,,,
1209,345,,,
444,505,,,
2095,9152,,,
218,9153,,,
218,9153,,,
1209,8218,,,
46,263,,,
77,217,,,
77,918,,,
2097,6998,,,
1209,7492,,,
836,8367,,,
67,280,,,
77,768,,,
1883,9155,,,
218,9156,,,
218,9153,,,
46,1251,,,
122,320,,,
1500,9157,,,
1500,8159,,,
201,1187,,,
2099,9160,,,
1852,5628,,,
299,1380,,,
2100,1740,,,
2100,1740,,,
2100,1740,,,
2101,9164,,,
1209,345,,,
122,1500,,,
2102,9165,,,
2103,9166,,,
1209,7378,,,
35,11,,,
1209,9167,,,
662,9168,,,
1724,7223,,,
635,5281,,,
218,5277,,,
1209,7464,,,
201,1340,,,
1209,345,,,
122,2114,,,
201,9170,,,
201,557,,,
218,9171,,,
2097,9172,,,
1209,9140,,,
919,2988,,,
2105,9173,,,
2106,9174,,,
218,9175,,,
46,128,,,
201,9176,,,
201,1916,,,
201,9177,,,
299,59,,,
201,8804,,,
201,1294,,,
122,2969,,,
1218,9179,,,
2093,1386,,,
1500,9180,,,
1500,8350,,,
67,128,,,
1011,505,,,
218,578,,,
1209,345,,,
1209,345,,,
1209,345,,,
1209,8108,,,
2108,7596,,,
218,3381,,,
299,9182,,,
1209,345,,,
1209,345,,,
1209,345,,,
122,6220,,,
1218,1887,,,
1218,4473,,,
1209,9183,,,
1624,9184,,,
201,4466,,,
1209,9185,,,
1364,1282,,,
971,525,,,
1209,9090,,,
2108,7596,,,
218,4914,,,
1170,9188,,,
1790,7492,,,
122,4648,,,
2097,6998,,,
1209,7687,,,
2109,345,,,
1209,8343,,,
46,497,,,
122,828,,,
46,379,,,
122,2550,,,
1790,9098,,,
2110,9195,,,
2110,9195,,,
1026,6585,,,
35,9197,,,
299,9198,,,
201,3880,,,
201,3880,,,
2075,136,,,
2111,8726,,,
2111,8726,,,
1852,9203,,,
540,9204,,,
919,7098,,,
67,128,,,
46,127,,,
1170,9188,,,
2112,9206,,,
919,6871,,,
35,9207,,,
201,356,,,
1800,9208,,,
1800,9208,,,
77,1267,,,
77,1267,,,
77,1267,,,
77,1267,,,
77,1267,,,
77,1267,,,
77,1267,,,
77,1267,,,
77,1267,,,
46,7655,,,
46,7655,,,
201,5751,,,
218,4257,,,
218,2947,,,
201,2902,,,
77,1267,,,
77,589,,,
77,9213,,,
77,586,,,
2113,9215,,,
635,2670,,,
35,1306,,,
218,6550,,,
218,8686,,,
218,5266,,,
2114,9218,,,
67,325,,,
77,3046,,,
218,3381,,,
2115,9220,,,
1026,5858,,,
122,5632,,,
1011,557,,,
122,9222,,,
201,9223,,,
444,2748,,,
919,9224,,,
1066,697,,,
668,9225,,,
1738,8013,,,
122,1756,,,
635,730,,,
197,128,,,
1744,8372,,,
1738,9226,,,
218,4080,,,
1011,6626,,,
444,505,,,
1724,375,,,
127,924,,,
444,505,,,
444,505,,,
444,505,,,
635,9229,,,
1624,8927,,,
122,9230,,,
1790,9231,,,
444,505,,,
1170,1039,,,
122,9233,,,
280,1892,,,
122,9234,,,
67,306,,,
1011,3412,,,
201,3079,,,
201,8898,,,
218,9237,,,
201,2461,,,
919,8348,,,
201,8757,,,
201,9238,,,
635,9239,,,
70,406,,,
2093,9241,,,
2118,9242,,,
201,9243,,,
201,9243,,,
1630,9244,,,
635,9245,,,
2118,9246,,,
2119,9247,,,
46,127,,,
218,3381,,,
218,4279,,,
218,4279,,,
971,9248,,,
444,2204,,,
110,128,,,
122,3966,,,
201,6013,,,
2120,1670,,,
77,977,,,
122,1902,,,
122,1902,,,
122,9250,,,
919,9252,,,
1792,9253,,,
122,3614,,,
46,9254,,,
1170,8739,,,
971,345,,,
635,9257,,,
2121,9261,,,
1624,9262,,,
1624,9263,,,
1624,9040,,,
1624,9040,,,
122,9138,,,
2122,219,,,
122,9138,,,
187,145,,,
1624,9266,,,
1026,6605,,,
201,356,,,
2123,1852,,,
1170,1328,,,
1744,9269,,,
122,6734,,,
201,9272,,,
201,5338,,,
122,5505,,,
35,1306,,,
218,4949,,,
122,9274,,,
122,9274,,,
122,9274,,,
77,786,,,
919,3796,,,
919,2988,,,
201,4466,,,
1026,9276,,,
2103,9277,,,
1279,9278,,,
218,9279,,,
2103,9280,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
201,2114,,,
122,827,,,
122,1756,,,
122,1756,,,
218,3252,,,
2094,342,,,
919,7357,,,
2124,897,,,
122,5195,,,
1945,9281,,,
122,6714,,,
110,667,,,
77,6798,,,
2103,9282,,,
460,9283,,,
122,827,,,
122,9284,,,
77,9285,,,
122,3966,,,
1729,9287,,,
77,1607,,,
2094,7770,,,
2094,7770,,,
46,128,,,
218,5266,,,
218,9288,,,
1209,9289,,,
1209,9290,,,
1209,9291,,,
1209,9292,,,
1209,9293,,,
2125,7337,,,
2125,7337,,,
218,9294,,,
67,9295,,,
1945,9296,,,
1170,1041,,,
1792,1867,,,
2126,9297,,,
77,977,,,
1279,5175,,,
2127,9298,,,
122,9299,,,
218,3252,,,
201,854,,,
1209,6233,,,
1209,6233,,,
460,9301,,,
1834,421,,,
1218,773,,,
35,9303,,,
35,2134,,,
1500,5547,,,
1209,9305,,,
2128,138,,,
2128,138,,,
2128,138,,,
201,1035,,,
2129,9106,,,
1047,9297,,,
35,7286,,,
201,9307,,,
1209,9308,,,
1364,338,,,
122,4481,,,
1209,9310,,,
122,5436,,,
122,3015,,,
201,9312,,,
1209,9313,,,
635,2670,,,
919,7053,,,
2130,203,,,
1209,9314,,,
836,9315,,,
201,4772,,,
1209,9316,,,
1724,522,,,
122,983,,,
70,9317,,,
1209,9318,,,
70,7919,,,
1011,9319,,,
14,9320,,,
201,9321,,,
2131,1396,,,
635,5281,,,
1768,9322,,,
1768,6589,,,
1209,9323,,,
201,3769,,,
201,9324,,,
2131,1396,,,
1209,9325,,,
201,842,,,
2132,9326,,,
2133,9327,,,
444,5385,,,
201,9330,,,
201,9331,,,
122,1327,,,
201,9332,,,
122,5505,,,
2103,9333,,,
1493,9334,,,
1493,9334,,,
1493,9335,,,
122,6755,,,
1493,9334,,,
1500,8252,,,
2134,7760,,,
2135,9336,,,
2135,9336,,,
2135,9336,,,
2135,9336,,,
2136,6852,,,
77,9337,,,
1624,9338,,,
122,5436,,,
122,4581,,,
122,854,,,
1624,8870,,,
122,9340,,,
635,9341,,,
635,9341,,,
2137,9342,,,
2138,9343,,,
77,248,,,
122,529,,,
444,1659,,,
122,9274,,,
201,1124,,,
122,1645,,,
2139,9344,,,
919,1593,,,
201,2468,,,
122,6755,,,
122,480,,,
1279,8058,,,
2133,8737,,,
201,9345,,,
2140,16,,,
2140,16,,,
2140,16,,,
2140,16,,,
2140,16,,,
2141,9346,,,
2142,9347,,,
2143,9348,,,
1744,9350,,,
1209,85,,,
201,927,,,
201,918,,,
201,918,,,
201,918,,,
201,918,,,
2144,216,,,
2144,216,,,
201,9351,,,
2125,7337,,,
77,683,,,
1209,9270,,,
1500,9353,,,
1500,3,,,
122,1902,,,
77,9355,,,
77,9355,,,
1502,9356,,,
1502,9357,,,
201,979,,,
201,697,,,
201,232,,,
218,6550,,,
201,9358,,,
1948,9359,,,
1624,9360,,,
1624,9361,,,
201,2425,,,
1624,9362,,,
122,4831,,,
201,6773,,,
201,6755,,,
122,9364,,,
1026,9365,,,
1026,9365,,,
282,9365,,,
282,9366,,,
1624,9040,,,
201,9367,,,
201,1600,,,
201,9368,,,
197,127,,,
1500,6500,,,
2145,9371,,,
2145,9371,,,
444,505,,,
201,1929,,,
201,148,,,
2093,9372,,,
2146,78,,,
201,9373,,,
2103,9333,,,
201,4054,,,
444,9375,,,
2133,8737,,,
201,4794,,,
201,638,,,
201,4592,,,
201,9376,,,
201,9376,,,
201,9377,,,
1768,9378,,,
1790,345,,,
1624,9379,,,
47,431,,,
1790,9381,,,
1209,9382,,,
1790,9383,,,
2147,2505,,,
77,918,,,
1790,9384,,,
444,5611,,,
444,5611,,,
122,983,,,
122,983,,,
122,983,,,
122,983,,,
237,4505,,,
237,4505,,,
237,4505,,,
237,4505,,,
218,578,,,
2148,9388,,,
1852,8861,,,
2103,9389,,,
201,9390,,,
122,9391,,,
218,3826,,,
2103,9392,,,
201,9393,,,
201,9394,,,
201,4372,,,
1624,9395,,,
122,9396,,,
122,1386,,,
201,3047,,,
122,4237,,,
1624,9397,,,
1500,5547,,,
1500,5547,,,
1500,5547,,,
1917,9399,,,
1624,7451,,,
122,9400,,,
218,3455,,,
218,3455,,,
2149,9401,,,
201,8505,,,
2103,9403,,,
2103,9403,,,
122,1327,,,
2150,294,,,
2150,294,,,
218,3639,,,
70,406,,,
1209,9404,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
1624,8882,,,
2145,7322,,,
2152,8614,,,
1852,5703,,,
2152,8614,,,
218,4763,,,
1026,9405,,,
2153,9406,,,
122,6056,,,
201,4372,,,
122,1560,,,
122,1560,,,
201,356,,,
201,746,,,
2154,9407,,,
122,918,,,
47,362,,,
1790,8108,,,
2155,9409,,,
217,3739,,,
1026,9410,,,
1945,9281,,,
201,9412,,,
122,9413,,,
14,9415,,,
122,7342,,,
2134,9416,,,
2156,8188,,,
985,697,,,
201,4372,,,
444,505,,,
444,505,,,
2133,9419,,,
1026,9420,,,
794,9421,,,
14,6125,,,
1790,9423,,,
70,9424,,,
218,9425,,,
47,280,,,
201,9426,,,
2157,44,,,
2133,9427,,,
201,9429,,,
2156,8122,,,
218,3455,,,
218,3455,,,
201,1294,,,
201,9431,,,
201,6715,,,
1500,9433,,,
444,1787,,,
1624,9435,,,
1624,8870,,,
201,9436,,,
1500,7664,,,
2093,9437,,,
2143,7570,,,
201,885,,,
201,2114,,,
201,3907,,,
2158,96,,,
201,2114,,,
201,3907,,,
122,6326,,,
1493,9439,,,
444,3267,,,
14,541,,,
1874,449,,,
122,2218,,,
1852,8867,,,
122,2218,,,
2159,8836,,,
2159,8736,,,
122,2218,,,
201,1420,,,
1218,9441,,,
2160,64,,,
2159,9443,,,
2159,9444,,,
2161,9336,,,
444,2320,,,
444,2320,,,
218,9445,,,
201,9446,,,
201,2001,,,
201,2001,,,
201,9447,,,
1624,9448,,,
444,505,,,
444,505,,,
1885,557,,,
2162,8017,,,
2027,9451,,,
2161,9336,,,
77,791,,,
77,184,,,
77,184,,,
77,184,,,
201,4372,,,
1624,9453,,,
218,3535,,,
1624,7451,,,
201,9454,,,
2075,136,,,
77,982,,,
201,6742,,,
201,3687,,,
201,4055,,,
122,5195,,,
1768,9456,,,
919,2988,,,
2163,9457,,,
1624,8870,,,
127,6354,,,
1759,7396,,,
2164,9458,,,
1624,9459,,,
122,9460,,,
122,3975,,,
919,7357,,,
1759,9463,,,
197,416,,,
218,5160,,,
2166,7396,,,
1611,9464,,,
2133,9465,,,
110,128,,,
1624,7258,,,
1624,9470,,,
1624,9470,,,
1624,9471,,,
77,545,,,
2075,136,,,
2054,1941,,,
1790,9472,,,
1790,9473,,,
2167,345,,,
2168,136,,,
2167,9474,,,
919,7357,,,
197,128,,,
197,128,,,
1790,345,,,
1790,345,,,
218,9475,,,
218,4534,,,
2169,136,,,
218,4534,,,
2169,136,,,
218,9476,,,
218,4257,,,
77,1267,,,
218,3417,,,
1624,7258,,,
1279,9096,,,
2170,9477,,,
2167,345,,,
155,579,,,
218,3455,,,
1790,6233,,,
2167,9478,,,
46,128,,,
46,128,,,
1910,9479,,,
1486,338,,,
1790,345,,,
1624,9480,,,
77,4458,,,
218,5303,,,
444,2320,,,
919,7053,,,
460,9483,,,
46,292,,,
2103,1761,,,
2172,7438,,,
2167,7741,,,
77,701,,,
201,2193,,,
218,3153,,,
1218,9484,,,
46,325,,,
1852,6394,,,
218,9485,,,
46,128,,,
1852,5628,,,
2167,345,,,
218,5303,,,
460,2809,,,
919,9486,,,
197,128,,,
201,146,,,
201,2293,,,
1790,9488,,,
1790,345,,,
1792,3709,,,
218,3455,,,
218,9489,,,
2167,9490,,,
2167,345,,,
218,3654,,,
218,3252,,,
218,3252,,,
218,5303,,,
280,136,,,
280,136,,,
185,217,,,
218,5303,,,
2167,7938,,,
2167,8108,,,
1792,9492,,,
444,505,,,
1500,3,,,
2167,9494,,,
201,557,,,
201,7784,,,
201,9495,,,
201,9340,,,
77,184,,,
1790,9496,,,
2167,9497,,,
1624,9498,,,
1364,1772,,,
1435,435,,,
201,557,,,
46,72,,,
1790,9499,,,
1624,9470,,,
1790,9500,,,
919,3621,,,
919,9501,,,
280,136,,,
2103,9502,,,
2103,9503,,,
1026,85,,,
2167,9504,,,
218,578,,,
299,149,,,
218,4450,,,
218,4450,,,
2173,538,,,
2169,136,,,
1790,6233,,,
1790,7984,,,
46,346,,,
218,3455,,,
46,416,,,
2103,9506,,,
2167,9507,,,
46,9508,,,
2169,136,,,
46,128,,,
1218,9509,,,
2169,136,,,
77,140,,,
2167,9510,,,
1790,9511,,,
919,7053,,,
2174,9512,,,
46,354,,,
77,589,,,
2167,345,,,
2167,9513,,,
2174,9512,,,
2174,9512,,,
2174,9512,,,
1790,9514,,,
122,557,,,
197,128,,,
1744,8372,,,
2167,6233,,,
218,3153,,,
218,578,,,
2175,136,,,
2175,136,,,
2167,8108,,,
2167,345,,,
201,827,,,
1790,345,,,
1790,8752,,,
114,119,,,
114,119,,,
114,119,,,
1026,9515,,,
1026,9516,,,
2167,9517,,,
1790,9258,,,
1790,9518,,,
2167,9519,,,
197,1227,,,
2167,9520,,,
2167,9520,,,
1852,5628,,,
2167,9521,,,
2167,9522,,,
1218,566,,,
1218,566,,,
197,308,,,
77,3046,,,
1790,9523,,,
1425,149,,,
2167,8752,,,
2167,9529,,,
919,9530,,,
1624,9531,,,
218,5445,,,
2103,1761,,,
2103,9532,,,
2167,9499,,,
1500,8159,,,
2134,9533,,,
218,9534,,,
1218,1400,,,
2167,9535,,,
2167,9536,,,
1364,338,,,
1624,9537,,,
460,9538,,,
460,9539,,,
919,9540,,,
2177,9543,,,
2178,136,,,
2178,136,,,
2178,136,,,
218,3455,,,
460,9544,,,
122,1915,,,
2085,9545,,,
919,7879,,,
2167,9547,,,
2103,9333,,,
1026,9548,,,
1395,9550,,,
201,2293,,,
201,983,,,
122,963,,,
122,7371,,,
122,9551,,,
122,9552,,,
122,6965,,,
201,9553,,,
122,851,,,
122,356,,,
201,2969,,,
793,666,,,
793,666,,,
793,44,,,
793,358,,,
460,9555,,,
460,5218,,,
2167,9558,,,
218,3240,,,
282,4425,,,
218,3535,,,
1624,9559,,,
1624,9559,,,
299,257,,,
2167,9560,,,
2167,9561,,,
2167,9558,,,
1792,3709,,,
2179,9562,,,
919,459,,,
2180,1295,,,
460,9563,,,
919,9564,,,
1792,9565,,,
299,254,,,
299,254,,,
1026,9566,,,
1026,9567,,,
460,9568,,,
919,2988,,,
218,578,,,
1792,9569,,,
460,9570,,,
201,9571,,,
218,3535,,,
122,3708,,,
1218,5212,,,
1218,5212,,,
201,1290,,,
444,3319,,,
1364,9572,,,
1624,7258,,,
2103,5592,,,
2181,9573,,,
919,2663,,,
460,9576,,,
1486,9578,,,
919,9579,,,
1768,9580,,,
1026,9581,,,
155,451,,,
155,579,,,
155,579,,,
2182,9582,,,
2182,9582,,,
201,1750,,,
919,9583,,,
1218,9584,,,
127,7582,,,
919,9585,,,
1170,9586,,,
2085,9588,,,
1792,9589,,,
122,426,,,
